,Taxa,Percentile_score,Count,Count_Total,Fraction
916,k__Bacteria;p__Firmicutes;c__CFGB9989;o__OFGB9989;f__FGB9989;g__GGB9712;s__GGB9712_SGB15244;t__SGB15244,71.51838850109097,3,3,1.0
917,k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridia_unclassified;f__Clostridia_unclassified;g__Clostridia_unclassified;s__Clostridia_bacterium_UC5_1_1D1,67.8795653639875,3,3,1.0
918,k__Bacteria;p__Firmicutes;c__CFGB9989;o__OFGB9989;f__FGB9989;g__GGB9712;s__GGB9712_SGB15244,71.51838850109097,3,3,1.0
919,k__Bacteria;p__Firmicutes;c__CFGB9583;o__OFGB9583;f__FGB9583;g__GGB3490;s__GGB3490_SGB4664;t__SGB4664,42.79543256259797,3,3,1.0
920,k__Bacteria;p__Firmicutes;c__CFGB9583;o__OFGB9583;f__FGB9583;g__GGB3490;s__GGB3490_SGB4664,42.79543256259797,3,3,1.0
921,k__Bacteria;p__Firmicutes;c__Clostridia;o__Eubacteriales;f__Oscillospiraceae;g__GGB9640;s__GGB9640_SGB15115,37.885963856073225,3,3,1.0
922,k__Bacteria;p__Firmicutes;c__CFGB9119;o__OFGB9119;f__FGB9119;g__GGB4651;s__GGB4651_SGB6438;t__SGB6438,76.74967308865858,3,3,1.0
923,k__Bacteria;p__Firmicutes;c__CFGB9119;o__OFGB9119;f__FGB9119;g__GGB4651;s__GGB4651_SGB6438,76.74967308865858,3,3,1.0
924,k__Bacteria;p__Firmicutes;c__Clostridia;o__Eubacteriales;f__Oscillospiraceae;g__GGB9621;s__GGB9621_SGB15073,53.959770614706976,3,3,1.0
925,k__Bacteria;p__Firmicutes;c__Clostridia;o__Eubacteriales;f__Oscillospiraceae;g__GGB9620;s__GGB9620_SGB15068;t__SGB15068,22.056926864189602,3,3,1.0
926,k__Bacteria;p__Firmicutes;c__Clostridia;o__Eubacteriales;f__Oscillospiraceae;g__GGB9620;s__GGB9620_SGB15068,22.056926864189602,3,3,1.0
927,k__Bacteria;p__Firmicutes;c__Clostridia;o__Eubacteriales;f__Oscillospiraceae;g__GGB9619;s__GGB9619_SGB15067;t__SGB15067,48.201320796091295,3,3,1.0
928,k__Bacteria;p__Firmicutes;c__Clostridia;o__Eubacteriales;f__Oscillospiraceae;g__GGB9619;s__GGB9619_SGB15067,48.201320796091295,3,3,1.0
929,k__Bacteria;p__Firmicutes;c__CFGB1705;o__OFGB1705;f__FGB1705;g__GGB4260;s__GGB4260_SGB5796;t__SGB5796,45.375663618087856,3,3,1.0
930,k__Bacteria;p__Firmicutes;c__CFGB1705;o__OFGB1705;f__FGB1705;g__GGB4260;s__GGB4260_SGB5796,45.375663618087856,3,3,1.0
931,k__Bacteria;p__Firmicutes;c__Clostridia;o__Eubacteriales;f__Oscillospiraceae;g__GGB9614;s__GGB9614_SGB15049;t__SGB15049,57.37724125682784,3,3,1.0
932,k__Bacteria;p__Firmicutes;c__Clostridia;o__Eubacteriales;f__Oscillospiraceae;g__GGB9614;s__GGB9614_SGB15049,57.37724125682784,3,3,1.0
933,k__Bacteria;p__Firmicutes;c__Clostridia;o__Eubacteriales;f__Oscillospiraceae;g__GGB9611;s__GGB9611_SGB15045;t__SGB15045,39.871734208208096,3,3,1.0
934,k__Bacteria;p__Firmicutes;c__Clostridia;o__Eubacteriales;f__Oscillospiraceae;g__GGB9611;s__GGB9611_SGB15045,39.871734208208096,3,3,1.0
935,k__Bacteria;p__Firmicutes;c__Clostridia;o__Eubacteriales;f__Oscillospiraceae;g__GGB9453;s__GGB9453_SGB14845;t__SGB14845,72.0608461280633,3,3,1.0
936,k__Bacteria;p__Firmicutes;c__Clostridia;o__Eubacteriales;f__Oscillospiraceae;g__GGB9453;s__GGB9453_SGB14845,72.0608461280633,3,3,1.0
937,k__Bacteria;p__Firmicutes;c__Clostridia;o__Eubacteriales;f__Oscillospiraceae;g__GGB9453;s__GGB9453_SGB14844;t__SGB14844,58.293781483055135,3,3,1.0
938,k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridia_unclassified;f__Clostridia_unclassified;g__Clostridia_unclassified;s__Clostridia_bacterium,73.19605533897663,3,3,1.0
939,k__Bacteria;p__Firmicutes;c__Clostridia;o__Eubacteriales;f__Oscillospiraceae;g__GGB9453;s__GGB9453_SGB14844,58.293781483055135,3,3,1.0
940,k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridia_unclassified;f__Clostridia_unclassified;g__Clostridia_unclassified;s__Clostridia_bacterium;t__SGB5191,72.65993245300143,3,3,1.0
941,k__Bacteria;p__Firmicutes;c__Tissierellia;o__Tissierellales;f__Peptoniphilaceae;g__Anaerococcus;s__Anaerococcus_prevotii;t__SGB6676,28.007373083043785,3,3,1.0
942,k__Bacteria;p__Firmicutes;c__CFGB1359;o__OFGB1359;f__FGB1359;g__GGB39037;s__GGB39037_SGB4393;t__SGB4393,47.77253170767634,3,3,1.0
943,k__Bacteria;p__Actinobacteria;c__Coriobacteriia;o__Coriobacteriales;f__Coriobacteriaceae;g__Olegusella;s__Olegusella_massiliensis;t__SGB960,18.113206998668105,3,3,1.0
944,k__Bacteria;p__Actinobacteria;c__Actinomycetia;o__Micrococcales;f__Micrococcaceae;g__Rothia;s__Rothia_mucilaginosa,84.56071792204408,3,3,1.0
945,k__Bacteria;p__Actinobacteria;c__Actinomycetia;o__Propionibacteriales;f__Propionibacteriaceae;g__Cutibacterium;s__Cutibacterium_acnes;t__SGB16955,53.34877912196007,3,3,1.0
946,k__Bacteria;p__Actinobacteria;c__Actinomycetia;o__Propionibacteriales;f__Propionibacteriaceae;g__Cutibacterium;s__Cutibacterium_acnes,53.34877912196007,3,3,1.0
947,k__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Lactobacillaceae;g__Lactobacillus;s__Lactobacillus_fermentum,70.91745474371157,3,3,1.0
948,k__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Lactobacillaceae;g__Lactobacillus;s__Lactobacillus_paragasseri,34.579713831179,3,3,1.0
949,k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Lachnospiraceae;g__Blautia;s__Ruminococcus_torques,91.77538420595864,3,3,1.0
950,k__Bacteria;p__Actinobacteria;c__Actinomycetia;o__Micrococcales;f__Micrococcaceae;g__Rothia;s__Rothia_mucilaginosa;t__SGB16986,61.28703960000575,3,3,1.0
951,k__Bacteria;p__Actinobacteria;c__Actinomycetia;o__Micrococcales;f__Micrococcaceae;g__Rothia;s__Rothia_mucilaginosa;t__SGB16985,69.57205957733639,3,3,1.0
952,k__Bacteria;p__Actinobacteria;c__Actinomycetia;o__Micrococcales;f__Micrococcaceae;g__Rothia;s__Rothia_mucilaginosa;t__SGB16971_group,80.64961892384558,3,3,1.0
953,k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Lachnospiraceae;g__Blautia;s__Ruminococcus_gnavus,94.3095361738256,3,3,1.0
954,k__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Rikenellaceae;g__Alistipes;s__Alistipes_onderdonkii;t__SGB2303,87.97917062275904,3,3,1.0
955,k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Barnesiellaceae;g__Barnesiella;s__Barnesiella_intestinihominis,97.17513255713175,3,3,1.0
956,k__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Streptococcaceae;g__Streptococcus;s__Streptococcus_anginosus_group,31.185771868034042,3,3,1.0
957,k__Bacteria;p__Actinobacteria;c__Actinomycetia;o__Micrococcales;f__Dermabacteraceae;g__Dermabacter;s__Dermabacter_hominis;t__SGB17179,41.009797328934766,3,3,1.0
958,k__Bacteria;p__Actinobacteria;c__Actinomycetia;o__Micrococcales;f__Dermabacteraceae;g__Dermabacter;s__Dermabacter_hominis,41.009797328934766,3,3,1.0
959,k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Barnesiellaceae;g__Coprobacter;s__Coprobacter_fastidiosus,79.95943203379579,3,3,1.0
960,k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Barnesiellaceae;g__Coprobacter;s__Coprobacter_secundus,53.24429565275967,3,3,1.0
961,k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Lachnospiraceae;g__Blautia;s__Blautia_obeum,74.04748755425084,3,3,1.0
962,k__Bacteria;p__Candidatus_Melainabacteria;c__CFGB2106;o__OFGB2106;f__FGB2106;g__GGB5980;s__GGB5980_SGB8599,69.47383309334744,3,3,1.0
963,k__Bacteria;p__Proteobacteria;c__Betaproteobacteria;o__Burkholderiales;f__Sutterellaceae;g__Parasutterella;s__Parasutterella_SGB9260,80.13127465489903,3,3,1.0
964,k__Bacteria;p__Proteobacteria;c__Betaproteobacteria;o__Burkholderiales;f__Sutterellaceae;g__Parasutterella;s__Parasutterella_SGB9260;t__SGB9260,80.13127465489903,3,3,1.0
965,k__Bacteria;p__Actinobacteria;c__Actinomycetia;o__Propionibacteriales;f__Propionibacteriaceae;g__Cutibacterium;s__Cutibacterium_avidum,79.01122694796318,3,3,1.0
966,k__Bacteria;p__Bacillota;c__Clostridia;o__Eubacteriales;f__Eubacteriales_incertae_sedis;g__Candidatus_Cibionibacter;s__Candidatus_Cibionibacter_quicibialis;t__SGB15286,83.62668010511392,3,3,1.0
967,k__Bacteria;p__Proteobacteria;c__Betaproteobacteria;o__Burkholderiales;f__Sutterellaceae;g__Sutterella;s__Sutterella_SGB9298,41.49460492689641,3,3,1.0
968,k__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Prevotellaceae;g__Segatella;s__Segatella_copri,95.02552658776533,3,3,1.0
969,k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Prevotellaceae;g__Prevotella;s__Prevotella_stercorea,64.12177930110676,3,3,1.0
970,k__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides;s__Bacteroides_ovatus;t__SGB1871,94.98313238276641,3,3,1.0
971,k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Propionibacteriales;f__Propionibacteriaceae;g__Cutibacterium;s__Cutibacterium_granulosum,50.5921274492703,3,3,1.0
972,k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Prevotellaceae;g__Prevotella;s__Prevotella_melaninogenica,10.136714354352312,3,3,1.0
973,k__Bacteria;p__Bacillota;c__Clostridia;o__Eubacteriales;f__Eubacteriales_incertae_sedis;g__Candidatus_Cibionibacter;s__Candidatus_Cibionibacter_quicibialis,83.62668010511392,3,3,1.0
974,k__Bacteria;p__Actinobacteria;c__CFGB12107;o__OFGB12107;f__FGB12107;g__GGB34797;s__GGB34797_SGB14322;t__SGB14322,76.71068617077346,3,3,1.0
975,k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Phocaeicola;s__Phocaeicola_dorei,85.00725251474235,3,3,1.0
976,k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Prevotellaceae;g__Prevotella;s__Prevotella_disiens,19.795715382695644,3,3,1.0
977,k__Bacteria;p__Actinobacteria;c__CFGB12107;o__OFGB12107;f__FGB12107;g__GGB34797;s__GGB34797_SGB14322,76.71068617077346,3,3,1.0
978,k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Phocaeicola;s__Phocaeicola_dorei;t__SGB1815,85.00725251474235,3,3,1.0
979,k__Bacteria;p__Proteobacteria;c__Deltaproteobacteria;o__Desulfovibrionales;f__Desulfovibrionaceae;g__Desulfovibrio;s__Desulfovibrio_piger;t__SGB15467,72.1254443214761,3,3,1.0
980,k__Bacteria;p__Actinobacteria;c__Actinomycetia;o__Propionibacteriales;f__Propionibacteriaceae;g__Propionimicrobium;s__Propionimicrobium_lymphophilum;t__SGB15491,25.343021298380794,3,3,1.0
981,k__Bacteria;p__Actinobacteria;c__Actinomycetia;o__Propionibacteriales;f__Propionibacteriaceae;g__Propionimicrobium;s__Propionimicrobium_lymphophilum,25.343021298380794,3,3,1.0
982,k__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides;s__Bacteroides_ovatus,94.98313238276641,3,3,1.0
983,k__Bacteria;p__Actinobacteria;c__Actinomycetia;o__Propionibacteriales;f__Propionibacteriaceae;g__Cutibacterium;s__Cutibacterium_avidum;t__SGB16953,79.01122694796318,3,3,1.0
984,k__Bacteria;p__Bacillota;c__Clostridia;o__Eubacteriales;f__Oscillospiraceae;g__Lawsonibacter;s__Lawsonibacter_asaccharolyticus,50.68671586859714,3,3,1.0
985,k__Bacteria;p__Candidatus_Melainabacteria;c__CFGB2106;o__OFGB2106;f__FGB2106;g__GGB5980;s__GGB5980_SGB8599;t__SGB8599,69.47383309334744,3,3,1.0
986,k__Bacteria;p__Candidatus_Melainabacteria;c__CFGB2107;o__OFGB2107;f__FGB2107;g__GGB5997;s__GGB5997_SGB8620,46.79511691387402,3,3,1.0
987,k__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Prevotellaceae;g__Segatella;s__Segatella_copri;t__SGB1626,95.02552658776533,3,3,1.0
988,k__Bacteria;p__Actinobacteria;c__Actinomycetia;o__Corynebacteriales;f__Corynebacteriaceae;g__Corynebacterium;s__Corynebacterium_amycolatum,11.61918305251188,3,3,1.0
989,k__Bacteria;p__Candidatus_Melainabacteria;c__CFGB2107;o__OFGB2107;f__FGB2107;g__GGB6006;s__GGB6006_SGB8631,40.3268813545722,3,3,1.0
990,k__Bacteria;p__Proteobacteria;c__Epsilonproteobacteria;o__Campylobacterales;f__Campylobacteraceae;g__Campylobacter;s__Campylobacter_ureolyticus;t__SGB19431,35.92711313288931,3,3,1.0
991,k__Bacteria;p__Proteobacteria;c__Epsilonproteobacteria;o__Campylobacterales;f__Campylobacteraceae;g__Campylobacter;s__Campylobacter_ureolyticus,35.92711313288931,3,3,1.0
992,k__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides;s__Bacteroides_caccae;t__SGB1877,94.06986780553264,3,3,1.0
993,k__Bacteria;p__Candidatus_Melainabacteria;c__CFGB2107;o__OFGB2107;f__FGB2107;g__GGB6006;s__GGB6006_SGB8631;t__SGB8631,40.3268813545722,3,3,1.0
994,k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Prevotellaceae;g__Paraprevotella;s__Paraprevotella_clara,82.94451026913933,3,3,1.0
995,k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Eubacteriaceae;g__Eubacterium;s__Eubacterium_eligens,67.86822166406232,3,3,1.0
996,k__Bacteria;p__Candidatus_Melainabacteria;c__Candidatus_Melainabacteria_unclassified;o__Candidatus_Gastranaerophilales;f__Candidatus_Gastranaerophilales_unclassified;g__Candidatus_Gastranaerophilales_unclassified;s__Candidatus_Gastranaerophilales_bacterium,71.77484384957836,3,3,1.0
997,k__Bacteria;p__Candidatus_Melainabacteria;c__Candidatus_Melainabacteria_unclassified;o__Candidatus_Gastranaerophilales;f__Candidatus_Gastranaerophilales_unclassified;g__Candidatus_Gastranaerophilales_unclassified;s__Candidatus_Gastranaerophilales_bacterium;t__SGB8601,71.77484384957836,3,3,1.0
998,k__Bacteria;p__Candidatus_Saccharibacteria;c__Candidatus_Nanosyncoccalia;o__Candidatus_Nanogingivales;f__Candidatus_Nanogingivalaceae;g__Candidatus_Nanogingivalis;s__Candidatus_Nanogingivalis_gingivitcus,16.945842692478724,3,3,1.0
999,k__Eukaryota;p__Ascomycota;c__Saccharomycetes;o__Saccharomycetales;f__Debaryomycetaceae;g__Candida;s__Candida_parapsilosis,21.833974410278973,3,3,1.0
1000,k__Bacteria;p__Candidatus_Saccharibacteria;c__Candidatus_Nanosyncoccalia;o__Candidatus_Nanogingivales;f__Candidatus_Nanogingivalaceae;g__Candidatus_Nanogingivalis;s__Candidatus_Nanogingivalis_gingivitcus;t__SGB19822,16.945842692478724,3,3,1.0
1001,k__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Rikenellaceae;g__Alistipes;s__Alistipes_finegoldii,83.3755250516565,3,3,1.0
1002,k__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Rikenellaceae;g__Alistipes;s__Alistipes_finegoldii;t__SGB2301,83.3755250516565,3,3,1.0
1003,k__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Rikenellaceae;g__Alistipes;s__Alistipes_indistinctus,48.09313990020061,3,3,1.0
1004,k__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Rikenellaceae;g__Alistipes;s__Alistipes_indistinctus;t__SGB2325,48.09313990020061,3,3,1.0
1005,k__Bacteria;p__Actinobacteria;c__Actinomycetia;o__Corynebacteriales;f__Corynebacteriaceae;g__Corynebacterium;s__Corynebacterium_amycolatum;t__SGB17036,11.61918305251188,3,3,1.0
1006,k__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides;s__Bacteroides_caccae,94.06986780553264,3,3,1.0
1007,k__Bacteria;p__Actinobacteria;c__Actinomycetia;o__Corynebacteriales;f__Corynebacteriaceae;g__Corynebacterium;s__Corynebacterium_simulans;t__SGB17120,20.15130971401041,3,3,1.0
1008,k__Bacteria;p__Actinobacteria;c__Actinomycetia;o__Corynebacteriales;f__Corynebacteriaceae;g__Corynebacterium;s__Corynebacterium_aurimucosum,23.239023326701982,3,3,1.0
1009,k__Bacteria;p__Actinobacteria;c__Actinomycetia;o__Corynebacteriales;f__Corynebacteriaceae;g__Corynebacterium;s__Corynebacterium_simulans,20.15130971401041,3,3,1.0
1010,k__Bacteria;p__Actinobacteria;c__Actinomycetia;o__Corynebacteriales;f__Corynebacteriaceae;g__Corynebacterium;s__Corynebacterium_pseudodiphtheriticum;t__SGB17013,35.36628973751312,3,3,1.0
1011,k__Bacteria;p__Actinobacteria;c__Actinomycetia;o__Corynebacteriales;f__Corynebacteriaceae;g__Corynebacterium;s__Corynebacterium_pseudodiphtheriticum,35.36628973751312,3,3,1.0
1012,k__Bacteria;p__Actinobacteria;c__Actinomycetia;o__Corynebacteriales;f__Corynebacteriaceae;g__Corynebacterium;s__Corynebacterium_propinquum;t__SGB17012,31.798225454634522,3,3,1.0
1013,k__Bacteria;p__Actinobacteria;c__Actinomycetia;o__Corynebacteriales;f__Corynebacteriaceae;g__Corynebacterium;s__Corynebacterium_propinquum,31.798225454634522,3,3,1.0
1014,k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Lachnospiraceae;g__Anaerostipes;s__Anaerostipes_hadrus,88.20498599301241,3,3,1.0
1015,k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Enterobacterales;f__Hafniaceae;g__Hafnia;s__Hafnia_paralvei,44.38276988091794,3,3,1.0
1016,k__Bacteria;p__Actinobacteria;c__Actinomycetia;o__Corynebacteriales;f__Corynebacteriaceae;g__Corynebacterium;s__Corynebacterium_kefirresidentii;t__SGB17100,41.564420257219986,3,3,1.0
1017,k__Bacteria;p__Actinobacteria;c__Actinomycetia;o__Corynebacteriales;f__Corynebacteriaceae;g__Corynebacterium;s__Corynebacterium_kefirresidentii,41.564420257219986,3,3,1.0
1018,k__Bacteria;p__Bacillota;c__Clostridia;o__Eubacteriales;f__Oscillospiraceae;g__Lawsonibacter;s__Lawsonibacter_asaccharolyticus;t__SGB15154,50.68671586859714,3,3,1.0
1019,k__Bacteria;p__Candidatus_Melainabacteria;c__CFGB2107;o__OFGB2107;f__FGB2107;g__GGB5997;s__GGB5997_SGB8620;t__SGB8620,46.79511691387402,3,3,1.0
1020,k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Prevotellaceae;g__Prevotella;s__Prevotella_bivia;t__SGB1557,43.12735292518686,3,3,1.0
1021,k__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides;s__Bacteroides_nordii;t__SGB1858,47.91860662895319,3,3,1.0
1022,k__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides;s__Bacteroides_nordii,47.91860662895319,3,3,1.0
1023,k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Eubacteriaceae;g__Eubacterium;s__Eubacterium_sp_CAG_38,67.94130842574177,3,3,1.0
1024,k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Clostridiaceae;g__Clostridium;s__Clostridium_sp_AM22_11AC,48.338002329198936,3,3,1.0
1025,k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Eubacteriaceae;g__Eubacterium;s__Eubacterium_sp_CAG_251,36.79412102963625,3,3,1.0
1026,k__Bacteria;p__Actinobacteria;c__Coriobacteriia;o__Coriobacteriales;f__Atopobiaceae;g__Atopobium;s__Atopobium_deltae,9.354870395198676,3,3,1.0
1027,k__Bacteria;p__Proteobacteria;c__Betaproteobacteria;o__Burkholderiales;f__Sutterellaceae;g__Sutterella;s__Sutterella_SGB9298;t__SGB9298,41.49460492689641,3,3,1.0
1028,k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Lachnospiraceae;g__Coprococcus;s__Coprococcus_comes,79.28785154359475,3,3,1.0
1029,k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Lachnospiraceae;g__Tyzzerella;s__Tyzzerella_nexilis,45.21503483396705,3,3,1.0
1030,k__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Barnesiellaceae;g__Coprobacter;s__Coprobacter_secundus;t__SGB1962,40.804222465841264,3,3,1.0
1031,k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Tannerellaceae;g__Parabacteroides;s__Parabacteroides_johnsonii,66.38186419204236,3,3,1.0
1032,k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Lachnospiraceae;g__Roseburia;s__Roseburia_sp_CAG_471,19.8574219370975,3,3,1.0
1033,k__Bacteria;p__Actinobacteria;c__Coriobacteriia;o__Coriobacteriales;f__Coriobacteriaceae;g__Collinsella;s__Collinsella_aerofaciens;t__SGB14483,85.93451166840843,3,3,1.0
1034,k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Rikenellaceae;g__Alistipes;s__Alistipes_shahii,91.95267779881989,3,3,1.0
1035,k__Bacteria;p__Actinobacteria;c__Coriobacteriia;o__Coriobacteriales;f__Coriobacteriaceae;g__Collinsella;s__Collinsella_aerofaciens;t__SGB14535,94.45746594611323,3,3,1.0
1036,k__Bacteria;p__Actinobacteria;c__Coriobacteriia;o__Eggerthellales;f__Eggerthellaceae;g__GGB45432;s__GGB45432_SGB63101,49.366162844446244,3,3,1.0
1037,k__Bacteria;p__Actinobacteria;c__Coriobacteriia;o__Eggerthellales;f__Eggerthellaceae;g__Enteroscipio;s__Enteroscipio_rubneri;t__SGB14803,40.05899603089616,3,3,1.0
1038,k__Bacteria;p__Actinobacteria;c__Coriobacteriia;o__Eggerthellales;f__Eggerthellaceae;g__Enteroscipio;s__Enteroscipio_rubneri,40.05899603089616,3,3,1.0
1039,k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Lachnospiraceae;g__Roseburia;s__Roseburia_inulinivorans,84.43334404906155,3,3,1.0
1040,k__Bacteria;p__Proteobacteria;c__Deltaproteobacteria;o__Desulfovibrionales;f__Desulfovibrionaceae;g__Desulfovibrio;s__Desulfovibrio_fairfieldensis,44.26576664150568,3,3,1.0
1041,k__Bacteria;p__Actinobacteria;c__Coriobacteriia;o__Eggerthellales;f__Eggerthellaceae;g__Cryptobacterium;s__Cryptobacterium_curtum,30.476717712406213,3,3,1.0
1042,k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides;s__Bacteroides_cellulosilyticus,90.60244770374418,3,3,1.0
1043,k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Ruminococcaceae;g__Ruthenibacterium;s__Ruthenibacterium_lactatiformans,70.07672147388757,3,3,1.0
1044,k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Ruminococcaceae;g__Subdoligranulum;s__Subdoligranulum_sp,66.17433194499887,3,3,1.0
1045,k__Bacteria;p__Actinobacteria;c__Coriobacteriia;o__Eggerthellales;f__Eggerthellaceae;g__Adlercreutzia;s__Adlercreutzia_equolifaciens;t__SGB14798,56.902191405838,3,3,1.0
1046,k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Lachnospiraceae;g__Roseburia;s__Roseburia_hominis,69.55335824249498,3,3,1.0
1047,k__Bacteria;p__Actinobacteria;c__Coriobacteriia;o__Eggerthellales;f__Eggerthellaceae;g__GGB45432;s__GGB45432_SGB63101;t__SGB63101,49.366162844446244,3,3,1.0
1048,k__Bacteria;p__Proteobacteria;c__Deltaproteobacteria;o__Desulfovibrionales;f__Desulfovibrionaceae;g__Desulfovibrio;s__Desulfovibrio_desulfuricans;t__SGB15463,29.561592569803793,3,3,1.0
1049,k__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Odoribacteraceae;g__Odoribacter;s__Odoribacter_splanchnicus,70.33515460037314,3,3,1.0
1050,k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides;s__Bacteroides_vulgatus,96.98662339553557,3,3,1.0
1051,k__Bacteria;p__Proteobacteria;c__Deltaproteobacteria;o__Desulfovibrionales;f__Desulfovibrionaceae;g__Bilophila;s__Bilophila_SGB15451,56.15504262680074,3,3,1.0
1052,k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Peptostreptococcaceae;g__Intestinibacter;s__Intestinibacter_bartlettii,48.10991040002637,3,3,1.0
1053,k__Bacteria;p__Actinobacteria;c__Coriobacteriia;o__Eggerthellales;f__Eggerthellaceae;g__Slackia;s__Slackia_piriformis,41.943953962801544,3,3,1.0
1054,k__Bacteria;p__Actinobacteria;c__Coriobacteriia;o__Eggerthellales;f__Eggerthellaceae;g__Slackia;s__Slackia_exigua,21.448749103585243,3,3,1.0
1055,k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Ruminococcaceae;g__Agathobaculum;s__Agathobaculum_butyriciproducens,45.538744030299206,3,3,1.0
1056,k__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides;s__Bacteroides_thetaiotaomicron;t__SGB1861,94.09645585130261,3,3,1.0
1057,k__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides;s__Bacteroides_thetaiotaomicron,94.09645585130261,3,3,1.0
